9696,lirica,lírica,l,li,lir,liri,liric,lirica,,
9697,tecnologicas,tecnológicas,t,te,tec,tecn,tecno,tecnol,tecnolo,tecnolog
9698,xunta,xunta,x,xu,xun,xunt,xunta,,,
9699,asistido,asistido,a,as,asi,asis,asist,asisti,asistid,asistido
9700,clasicas,clásicas,c,cl,cla,clas,clasi,clasic,clasica,clasicas
9701,conozca,conozca,c,co,con,cono,conoz,conozc,conozca,
9702,entre,entré,e,en,ent,entr,entre,,,
9703,escolta,escolta,e,es,esc,esco,escol,escolt,escolta,
9704,iberoamerica,iberoamérica,i,ib,ibe,iber,ibero,iberoa,iberoam,iberoame
9705,peste,peste,p,pe,pes,pest,peste,,,
9706,plantearse,plantearse,p,pl,pla,plan,plant,plante,plantea,plantear
9707,tonta,tonta,t,to,ton,tont,tonta,,,
9708,acelerar,acelerar,a,ac,ace,acel,acele,aceler,acelera,acelerar
9709,adelantar,adelantar,a,ad,ade,adel,adela,adelan,adelant,adelanta
9710,galaxias,galaxias,g,ga,gal,gala,galax,galaxi,galaxia,galaxias
9711,identificados,identificados,i,id,ide,iden,ident,identi,identif,identifi
9712,llame,llame,l,ll,lla,llam,llame,,,
9713,mayoritariamente,mayoritariamente,m,ma,may,mayo,mayor,mayori,mayorit,mayorita
9714,acuerdas,acuerdas,a,ac,acu,acue,acuer,acuerd,acuerda,acuerdas
9715,carcajada,carcajada,c,ca,car,carc,carca,carcaj,carcaja,carcajad
9716,entramos,entramos,e,en,ent,entr,entra,entram,entramo,entramos
9717,filmes,filmes,f,fi,fil,film,filme,filmes,,
9718,lapiz,lápiz,l,la,lap,lapi,lapiz,,,
9719,mafia,mafia,m,ma,maf,mafi,mafia,,,
9720,maravillas,maravillas,m,ma,mar,mara,marav,maravi,maravil,maravill
9721,paro,paró,p,pa,par,paro,,,,
9722,agresiva,agresiva,a,ag,agr,agre,agres,agresi,agresiv,agresiva
9723,callejon,callejón,c,ca,cal,call,calle,callej,callejo,callejon
9724,complementarias,complementarias,c,co,com,comp,compl,comple,complem,compleme
9726,fallos,fallos,f,fa,fal,fall,fallo,fallos,,
9727,falsedad,falsedad,f,fa,fal,fals,false,falsed,falseda,falsedad
9728,movilizaciones,movilizaciones,m,mo,mov,movi,movil,movili,moviliz,moviliza
9729,pagando,pagando,p,pa,pag,paga,pagan,pagand,pagando,
9730,posguerra,posguerra,p,po,pos,posg,posgu,posgue,posguer,posguerr
9731,segui,seguí,s,se,seg,segu,segui,,,
9732,sirvieron,sirvieron,s,si,sir,sirv,sirvi,sirvie,sirvier,sirviero
9733,telefonia,telefonía,t,te,tel,tele,telef,telefo,telefon,telefoni
9734,derrotar,derrotar,d,de,der,derr,derro,derrot,derrota,derrotar
9735,entrevistado,entrevistado,e,en,ent,entr,entre,entrev,entrevi,entrevis
9736,hall,hall,h,ha,hal,hall,,,,
9737,inteligentes,inteligentes,i,in,int,inte,intel,inteli,intelig,intelige
9738,irreversible,irreversible,i,ir,irr,irre,irrev,irreve,irrever,irrevers
9739,kohl,kohl,k,ko,koh,kohl,,,,
9740,hungria,hungría,h,hu,hun,hung,hungr,hungri,hungria,
9741,influyen,influyen,i,in,inf,infl,influ,influy,influye,influyen
9742,bibliotecas,bibliotecas,b,bi,bib,bibl,bibli,biblio,bibliot,bibliote
9743,celo,celo,c,ce,cel,celo,,,,
9744,comprendi,comprendí,c,co,com,comp,compr,compre,compren,comprend
9745,ideologias,ideologías,i,id,ide,ideo,ideol,ideolo,ideolog,ideologi
9746,intimamente,íntimamente,i,in,int,inti,intim,,,
9747,irregulares,irregulares,i,ir,irr,irre,irreg,irregu,irregul,irregula
9748,narcotraficantes,narcotraficantes,n,na,nar,narc,narco,narcot,narcotr,narcotra
9749,salva,salva,s,sa,sal,salv,salva,,,
9750,stalin,stalin,s,st,sta,stal,stali,stalin,,
9751,desarrolladas,desarrolladas,d,de,des,desa,desar,desarr,desarro,desarrol
9752,incluia,incluía,i,in,inc,incl,inclu,inclui,incluia,
9753,maduro,maduro,m,ma,mad,madu,madur,maduro,,
9754,pereira,pereira,p,pe,per,pere,perei,pereir,pereira,
9755,pulmon,pulmón,p,pu,pul,pulm,pulmo,pulmon,,
9756,tendriamos,tendríamos,t,te,ten,tend,tendr,tendri,tendria,tendriam
9757,paulina,paulina,p,pa,pau,paul,pauli,paulin,paulina,
9758,psiquiatra,psiquiatra,p,ps,psi,psiq,psiqu,psiqui,psiquia,psiquiat
9759,trio,trío,t,tr,tri,trio,,,,
9760,cuente,cuente,c,cu,cue,cuen,cuent,cuente,,
9761,situo,situó,s,si,sit,situ,situo,,,
9762,descentralizacion,descentralización,d,de,des,desc,desce,descen,descent,descentr
9763,desear,desear,d,de,des,dese,desea,desear,,
9764,iniciarse,iniciarse,i,in,ini,inic,inici,inicia,iniciar,iniciars
9765,intercambios,intercambios,i,in,int,inte,inter,interc,interca,intercam
9766,morena,morena,m,mo,mor,more,moren,morena,,
9768,varela,varela,v,va,var,vare,varel,varela,,
9769,delgada,delgada,d,de,del,delg,delga,delgad,delgada,
9770,elimina,elimina,e,el,eli,elim,elimi,elimin,elimina,
9771,matematico,matemático,m,ma,mat,mate,matem,matema,matemat,matemati
9772,millares,millares,m,mi,mil,mill,milla,millar,millare,millares
9773,recibidos,recibidos,r,re,rec,reci,recib,recibi,recibid,recibido
9774,aminoacidos,aminoácidos,a,am,ami,amin,amino,aminoa,aminoac,aminoaci
9775,aspirar,aspirar,a,as,asp,aspi,aspir,aspira,aspirar,
9776,hembras,hembras,h,he,hem,hemb,hembr,hembra,hembras,
9777,modificado,modificado,m,mo,mod,modi,modif,modifi,modific,modifica
9778,presenten,presenten,p,pr,pre,pres,prese,presen,present,presente
9779,restriccion,restricción,r,re,res,rest,restr,restri,restric,restricc
9780,sospechosos,sospechosos,s,so,sos,sosp,sospe,sospec,sospech,sospecho
9781,anonima,anónima,a,an,ano,anon,anoni,anonim,anonima,
9782,enseñado,enseñado,e,en,ens,ense,enseñ,enseña,enseñad,enseñado
9783,entero,enteró,e,en,ent,ente,enter,entero,,
9784,estudian,estudian,e,es,est,estu,estud,estudi,estudia,estudian
9785,imposibles,imposibles,i,im,imp,impo,impos,imposi,imposib,imposibl
9786,lucio,lucio,l,lu,luc,luci,lucio,,,
9787,humildad,humildad,h,hu,hum,humi,humil,humild,humilda,humildad
9788,integrante,integrante,i,in,int,inte,integ,integr,integra,integran
9789,libreria,librería,l,li,lib,libr,libre,librer,libreri,libreria
9790,otorgado,otorgado,o,ot,oto,otor,otorg,otorga,otorgad,otorgado
9791,pelear,pelear,p,pe,pel,pele,pelea,pelear,,
9792,periodistica,periodística,p,pe,per,peri,perio,period,periodi,periodis
9793,riquezas,riquezas,r,ri,riq,riqu,rique,riquez,riqueza,riquezas
9794,clientela,clientela,c,cl,cli,clie,clien,client,cliente,clientel
9795,comence,comencé,c,co,com,come,comen,comenc,comence,
9796,desechos,desechos,d,de,des,dese,desec,desech,desecho,desechos
9797,indirecta,indirecta,i,in,ind,indi,indir,indire,indirec,indirect
9798,inquieto,inquieto,i,in,inq,inqu,inqui,inquie,inquiet,inquieto
9800,sabios,sabios,s,sa,sab,sabi,sabio,sabios,,
9801,interrumpe,interrumpe,i,in,int,inte,inter,interr,interru,interrum
9802,abundan,abundan,a,ab,abu,abun,abund,abunda,abundan,
9803,carcajadas,carcajadas,c,ca,car,carc,carca,carcaj,carcaja,carcajad
9804,designar,designar,d,de,des,desi,desig,design,designa,designar
9805,escandalos,escándalos,e,es,esc,esca,escan,escand,escanda,escandal
9806,olvidarse,olvidarse,o,ol,olv,olvi,olvid,olvida,olvidar,olvidars
9807,oraciones,oraciones,o,or,ora,orac,oraci,oracio,oracion,oracione
9808,reclaman,reclaman,r,re,rec,recl,recla,reclam,reclama,reclaman
9809,relojes,relojes,r,re,rel,relo,reloj,reloje,relojes,
9810,atreve,atreve,a,at,atr,atre,atrev,atreve,,
9811,batir,batir,b,ba,bat,bati,batir,,,
9812,chofer,chofer,c,ch,cho,chof,chofe,chofer,,
9813,extraordinariamente,extraordinariamente,e,ex,ext,extr,extra,extrao,extraor,extraord
9814,integra,integra,i,in,int,inte,integ,integr,integra,
9815,intensos,intensos,i,in,int,inte,inten,intens,intenso,intensos
9816,volviera,volviera,v,vo,vol,volv,volvi,volvie,volvier,volviera
9817,cedio,cedió,c,ce,ced,cedi,cedio,,,
9818,ciclista,ciclista,c,ci,cic,cicl,cicli,ciclis,ciclist,ciclista
9819,observamos,observamos,o,ob,obs,obse,obser,observ,observa,observam
9820,olvido,olvidó,o,ol,olv,olvi,olvid,olvido,,
9821,payaso,payaso,p,pa,pay,paya,payas,payaso,,
9822,tratos,tratos,t,tr,tra,trat,trato,tratos,,
9823,beach,beach,b,be,bea,beac,beach,,,
9824,cometio,cometió,c,co,com,come,comet,cometi,cometio,
9825,comprensible,comprensible,c,co,com,comp,compr,compre,compren,comprens
9826,estandar,estándar,e,es,est,esta,estan,estand,estanda,estandar
9827,franquista,franquista,f,fr,fra,fran,franq,franqu,franqui,franquis
9828,josefina,josefina,j,jo,jos,jose,josef,josefi,josefin,josefina
9829,miquel,miquel,m,mi,miq,miqu,mique,miquel,,
9830,octavo,octavo,o,oc,oct,octa,octav,octavo,,
9831,opuesta,opuesta,o,op,opu,opue,opues,opuest,opuesta,
9832,agotamiento,agotamiento,a,ag,ago,agot,agota,agotam,agotami,agotamie
9833,buscaban,buscaban,b,bu,bus,busc,busca,buscab,buscaba,buscaban
9834,escepticismo,escepticismo,e,es,esc,esce,escep,escept,escepti,esceptic
9835,espesa,espesa,e,es,esp,espe,espes,espesa,,
9836,pipa,pipa,p,pi,pip,pipa,,,,
9837,travesia,travesía,t,tr,tra,trav,trave,traves,travesi,travesia
9838,engañar,engañar,e,en,eng,enga,engañ,engaña,engañar,
9839,films,films,f,fi,fil,film,films,,,
9840,plancha,plancha,p,pl,pla,plan,planc,planch,plancha,
9841,cera,cera,c,ce,cer,cera,,,,
9842,conseguia,conseguía,c,co,con,cons,conse,conseg,consegu,consegui
9843,existio,existió,e,ex,exi,exis,exist,existi,existio,
9844,jabon,jabón,j,ja,jab,jabo,jabon,,,
9845,merecia,merecía,m,me,mer,mere,merec,mereci,merecia,
9846,probabilidades,probabilidades,p,pr,pro,prob,proba,probab,probabi,probabil
9847,ambiciones,ambiciones,a,am,amb,ambi,ambic,ambici,ambicio,ambicion
9848,comunica,comunica,c,co,com,comu,comun,comuni,comunic,comunica
9849,cabina,cabina,c,ca,cab,cabi,cabin,cabina,,
9850,creadora,creadora,c,cr,cre,crea,cread,creado,creador,creadora
9851,estuvimos,estuvimos,e,es,est,estu,estuv,estuvi,estuvim,estuvimo
9852,fluido,fluido,f,fl,flu,flui,fluid,fluido,,
9853,ruedo,ruedo,r,ru,rue,rued,ruedo,,,
9854,tipicos,típicos,t,ti,tip,tipi,tipic,tipico,tipicos,
9855,toxicos,tóxicos,t,to,tox,toxi,toxic,toxico,toxicos,
9856,vicios,vicios,v,vi,vic,vici,vicio,vicios,,
9857,concurrencia,concurrencia,c,co,con,conc,concu,concur,concurr,concurre
9858,exigente,exigente,e,ex,exi,exig,exige,exigen,exigent,exigente
9859,fascismo,fascismo,f,fa,fas,fasc,fasci,fascis,fascism,fascismo
9860,integrados,integrados,i,in,int,inte,integ,integr,integra,integrad
9861,intestino,intestino,i,in,int,inte,intes,intest,intesti,intestin
9863,portuguesa,portuguesa,p,po,por,port,portu,portug,portugu,portugue
9864,precipitaciones,precipitaciones,p,pr,pre,prec,preci,precip,precipi,precipit
9865,sistematicamente,sistemáticamente,s,si,sis,sist,siste,sistem,sistema,sistemat
9866,unesco,unesco,u,un,une,unes,unesc,unesco,,
9867,adecuacion,adecuación,a,ad,ade,adec,adecu,adecua,adecuac,adecuaci
9868,amen,amén,a,am,ame,amen,,,,
9869,bagdad,bagdad,b,ba,bag,bagd,bagda,bagdad,,
9870,caidas,caídas,c,ca,cai,caid,caida,caidas,,
9871,comprometio,comprometió,c,co,com,comp,compr,compro,comprom,comprome
9872,estampa,estampa,e,es,est,esta,estam,estamp,estampa,
9873,expuestas,expuestas,e,ex,exp,expu,expue,expues,expuest,expuesta
9874,ingestion,ingestión,i,in,ing,inge,inges,ingest,ingesti,ingestio
9875,obediencia,obediencia,o,ob,obe,obed,obedi,obedie,obedien,obedienc
9876,reconocia,reconocía,r,re,rec,reco,recon,recono,reconoc,reconoci
9877,sorteo,sorteo,s,so,sor,sort,sorte,sorteo,,
9878,trabajaban,trabajaban,t,tr,tra,trab,traba,trabaj,trabaja,trabajab
9879,tubos,tubos,t,tu,tub,tubo,tubos,,,
9880,artesanos,artesanos,a,ar,art,arte,artes,artesa,artesan,artesano
9881,consecuente,consecuente,c,co,con,cons,conse,consec,consecu,consecue
9882,norman,norman,n,no,nor,norm,norma,norman,,
9883,unificacion,unificación,u,un,uni,unif,unifi,unific,unifica,unificac
9884,wall,wall,w,wa,wal,wall,,,,
9885,campanas,campanas,c,ca,cam,camp,campa,campan,campana,campanas
9886,crucero,crucero,c,cr,cru,cruc,cruce,crucer,crucero,
9887,entretenimiento,entretenimiento,e,en,ent,entr,entre,entret,entrete,entreten
9888,imponerse,imponerse,i,im,imp,impo,impon,impone,imponer,imponers
9889,innovaciones,innovaciones,i,in,inn,inno,innov,innova,innovac,innovaci
9890,operador,operador,o,op,ope,oper,opera,operad,operado,operador
9891,tos,tos,t,to,tos,,,,,
9892,verlos,verlos,v,ve,ver,verl,verlo,verlos,,
9893,acabamos,acabamos,a,ac,aca,acab,acaba,acabam,acabamo,acabamos
9894,adopta,adopta,a,ad,ado,adop,adopt,adopta,,
9896,esplendida,espléndida,e,es,esp,espl,esple,esplen,esplend,esplendi
9897,lamina,lámina,l,la,lam,lami,lamin,lamina,,
9898,atrevido,atrevido,a,at,atr,atre,atrev,atrevi,atrevid,atrevido
9899,comido,comido,c,co,com,comi,comid,comido,,
9900,deficiente,deficiente,d,de,def,defi,defic,defici,deficie,deficien
9901,discreta,discreta,d,di,dis,disc,discr,discre,discret,discreta
9902,impedia,impedía,i,im,imp,impe,imped,impedi,impedia,
9903,llevara,llevara,l,ll,lle,llev,lleva,llevar,llevara,
9904,preparativos,preparativos,p,pr,pre,prep,prepa,prepar,prepara,preparat
9905,vinculada,vinculada,v,vi,vin,vinc,vincu,vincul,vincula,vinculad
9907,productora,productora,p,pr,pro,prod,produ,produc,product,producto
9908,ruego,ruego,r,ru,rue,rueg,ruego,,,
9909,turista,turista,t,tu,tur,turi,turis,turist,turista,
9910,adivinar,adivinar,a,ad,adi,adiv,adivi,adivin,adivina,adivinar
9911,castellanos,castellanos,c,ca,cas,cast,caste,castel,castell,castella
9912,crespo,crespo,c,cr,cre,cres,cresp,crespo,,
9913,quedarme,quedarme,q,qu,que,qued,queda,quedar,quedarm,quedarme
9914,bautista,bautista,b,ba,bau,baut,bauti,bautis,bautist,bautista
9915,belen,belén,b,be,bel,bele,belen,,,
9916,celulares,celulares,c,ce,cel,celu,celul,celula,celular,celulare
9917,destruido,destruido,d,de,des,dest,destr,destru,destrui,destruid
9918,embarcaciones,embarcaciones,e,em,emb,emba,embar,embarc,embarca,embarcac
9919,pongan,pongan,p,po,pon,pong,ponga,pongan,,
9920,postulados,postulados,p,po,pos,post,postu,postul,postula,postulad
9921,sendas,sendas,s,se,sen,send,senda,sendas,,
9922,tito,tito,t,ti,tit,tito,,,,
9923,agujeros,agujeros,a,ag,agu,aguj,aguje,agujer,agujero,agujeros
9924,desaparecen,desaparecen,d,de,des,desa,desap,desapa,desapar,desapare
9925,esclavo,esclavo,e,es,esc,escl,escla,esclav,esclavo,
9926,experimentacion,experimentación,e,ex,exp,expe,exper,experi,experim,experime
9927,inercia,inercia,i,in,ine,iner,inerc,inerci,inercia,
9928,modesta,modesta,m,mo,mod,mode,modes,modest,modesta,
9929,transacciones,transacciones,t,tr,tra,tran,trans,transa,transac,transacc
9930,adulta,adulta,a,ad,adu,adul,adult,adulta,,
9931,continuado,continuado,c,co,con,cont,conti,contin,continu,continua
9932,hernando,hernando,h,he,her,hern,herna,hernan,hernand,hernando
9933,joseph,joseph,j,jo,jos,jose,josep,joseph,,
9935,dividida,dividida,d,di,div,divi,divid,dividi,dividid,dividida
9936,finalizo,finalizó,f,fi,fin,fina,final,finali,finaliz,finalizo
9937,frialdad,frialdad,f,fr,fri,fria,frial,friald,frialda,frialdad
9938,paseos,paseos,p,pa,pas,pase,paseo,paseos,,
9939,pasto,pasto,p,pa,pas,past,pasto,,,
9940,bolas,bolas,b,bo,bol,bola,bolas,,,
9941,conocerse,conocerse,c,co,con,cono,conoc,conoce,conocer,conocers
9942,grand,grand,g,gr,gra,gran,grand,,,
9943,motivaciones,motivaciones,m,mo,mot,moti,motiv,motiva,motivac,motivaci
9944,sustituye,sustituye,s,su,sus,sust,susti,sustit,sustitu,sustituy
9945,tamaños,tamaños,t,ta,tam,tama,tamañ,tamaño,tamaños,
9946,apellidos,apellidos,a,ap,ape,apel,apell,apelli,apellid,apellido
9947,asma,asma,a,as,asm,asma,,,,
9948,lamento,lamento,l,la,lam,lame,lamen,lament,lamento,
9949,olvide,olvide,o,ol,olv,olvi,olvid,olvide,,
9950,pugna,pugna,p,pu,pug,pugn,pugna,,,
9951,despedirse,despedirse,d,de,des,desp,despe,desped,despedi,despedir
9952,explicaron,explicaron,e,ex,exp,expl,expli,explic,explica,explicar
9953,lentes,lentes,l,le,len,lent,lente,lentes,,
9954,quirurgica,quirúrgica,q,qu,qui,quir,quiru,quirur,quirurg,quirurgi
9955,sonaba,sonaba,s,so,son,sona,sonab,sonaba,,
9956,contemplaba,contemplaba,c,co,con,cont,conte,contem,contemp,contempl
9957,decretos,decretos,d,de,dec,decr,decre,decret,decreto,decretos
9958,encabezada,encabezada,e,en,enc,enca,encab,encabe,encabez,encabeza
9959,genesis,génesis,g,ge,gen,gene,genes,genesi,genesis,
9960,hincapie,hincapié,h,hi,hin,hinc,hinca,hincap,hincapi,hincapie
9961,quitado,quitado,q,qu,qui,quit,quita,quitad,quitado,
9962,sureste,sureste,s,su,sur,sure,sures,surest,sureste,
9963,terapeutico,terapéutico,t,te,ter,tera,terap,terape,terapeu,terapeut
9964,criada,criada,c,cr,cri,cria,criad,criada,,
9965,proponia,proponía,p,pr,pro,prop,propo,propon,proponi,proponia
9966,roger,roger,r,ro,rog,roge,roger,,,
9967,amada,amada,a,am,ama,amad,amada,,,
9968,expreso,expreso,e,ex,exp,expr,expre,expres,expreso,
9969,indicando,indicando,i,in,ind,indi,indic,indica,indican,indicand
9970,libano,líbano,l,li,lib,liba,liban,libano,,
9971,lisa,lisa,l,li,lis,lisa,,,,
9972,provocada,provocada,p,pr,pro,prov,provo,provoc,provoca,provocad
9973,publicadas,publicadas,p,pu,pub,publ,publi,public,publica,publicad
9974,remodelacion,remodelación,r,re,rem,remo,remod,remode,remodel,remodela
9975,soltar,soltar,s,so,sol,solt,solta,soltar,,
9976,tomen,tomen,t,to,tom,tome,tomen,,,
9977,vial,vial,v,vi,via,vial,,,,
9978,acercan,acercan,a,ac,ace,acer,acerc,acerca,acercan,
9979,argentinas,argentinas,a,ar,arg,arge,argen,argent,argenti,argentin
9980,bacon,bacon,b,ba,bac,baco,bacon,,,
9981,estimo,estimó,e,es,est,esti,estim,estimo,,
9982,faltar,faltar,f,fa,fal,falt,falta,faltar,,
9983,riendo,riendo,r,ri,rie,rien,riend,riendo,,
9984,tanques,tanques,t,ta,tan,tanq,tanqu,tanque,tanques,
9985,bibliografia,bibliografía,b,bi,bib,bibl,bibli,biblio,bibliog,bibliogr
9986,emitido,emitido,e,em,emi,emit,emiti,emitid,emitido,
9987,escultor,escultor,e,es,esc,escu,escul,escult,esculto,escultor
9988,genero,generó,g,ge,gen,gene,gener,genero,,
9989,guayaquil,guayaquil,g,gu,gua,guay,guaya,guayaq,guayaqu,guayaqui
9990,impaciencia,impaciencia,i,im,imp,impa,impac,impaci,impacie,impacien
9991,navaja,navaja,n,na,nav,nava,navaj,navaja,,
9992,sordo,sordo,s,so,sor,sord,sordo,,,
9993,amaba,amaba,a,am,ama,amab,amaba,,,
9994,cumplan,cumplan,c,cu,cum,cump,cumpl,cumpla,cumplan,
9995,entiendes,entiendes,e,en,ent,enti,entie,entien,entiend,entiende
9997,fuiste,fuiste,f,fu,fui,fuis,fuist,fuiste,,
9998,galileo,galileo,g,ga,gal,gali,galil,galile,galileo,
9999,juanito,juanito,j,ju,jua,juan,juani,juanit,juanito,
10000,normalizacion,normalización,n,no,nor,norm,norma,normal,normali,normaliz
10001,turisticos,turísticos,t,tu,tur,turi,turis,turist,turisti,turistic
10002,convertia,convertía,c,co,con,conv,conve,conver,convert,converti
10003,derroto,derrotó,d,de,der,derr,derro,derrot,derroto,
10004,produzcan,produzcan,p,pr,pro,prod,produ,produz,produzc,produzca
10005,bulto,bulto,b,bu,bul,bult,bulto,,,
10006,compatriota,compatriota,c,co,com,comp,compa,compat,compatr,compatri
10007,experimentales,experimentales,e,ex,exp,expe,exper,experi,experim,experime
10008,imprescindibles,imprescindibles,i,im,imp,impr,impre,impres,impresc,impresci
10009,pases,pases,p,pa,pas,pase,pases,,,
10010,propicia,propicia,p,pr,pro,prop,propi,propic,propici,propicia
10011,uefa,uefa,u,ue,uef,uefa,,,,
10012,adquiridos,adquiridos,a,ad,adq,adqu,adqui,adquir,adquiri,adquirid
10013,cerrando,cerrando,c,ce,cer,cerr,cerra,cerran,cerrand,cerrando
10014,militancia,militancia,m,mi,mil,mili,milit,milita,militan,militanc
10015,calido,cálido,c,ca,cal,cali,calid,calido,,
10016,concebido,concebido,c,co,con,conc,conce,conceb,concebi,concebid
10017,extraordinarias,extraordinarias,e,ex,ext,extr,extra,extrao,extraor,extraord
10018,nuez,nuez,n,nu,nue,nuez,,,,
10019,traspaso,traspaso,t,tr,tra,tras,trasp,traspa,traspas,traspaso
10020,alimentar,alimentar,a,al,ali,alim,alime,alimen,aliment,alimenta
10021,constituia,constituía,c,co,con,cons,const,consti,constit,constitu
10022,enfoques,enfoques,e,en,enf,enfo,enfoq,enfoqu,enfoque,enfoques
10023,parentesis,paréntesis,p,pa,par,pare,paren,parent,parente,parentes
10024,acabe,acabe,a,ac,aca,acab,acabe,,,
10025,avanzados,avanzados,a,av,ava,avan,avanz,avanza,avanzad,avanzado
10026,comandos,comandos,c,co,com,coma,coman,comand,comando,comandos
10027,expresarse,expresarse,e,ex,exp,expr,expre,expres,expresa,expresar
10028,generalidad,generalidad,g,ge,gen,gene,gener,genera,general,generali
10029,listos,listos,l,li,lis,list,listo,listos,,
10030,lucrecia,lucrecia,l,lu,luc,lucr,lucre,lucrec,lucreci,lucrecia
10031,preciosa,preciosa,p,pr,pre,prec,preci,precio,precios,preciosa
10032,recompensa,recompensa,r,re,rec,reco,recom,recomp,recompe,recompen
10033,bote,bote,b,bo,bot,bote,,,,
10034,callar,callar,c,ca,cal,call,calla,callar,,
10035,consumen,consumen,c,co,con,cons,consu,consum,consume,consumen
10036,enamorada,enamorada,e,en,ena,enam,enamo,enamor,enamora,enamorad
10037,experimenta,experimenta,e,ex,exp,expe,exper,experi,experim,experime
10038,leyendas,leyendas,l,le,ley,leye,leyen,leyend,leyenda,leyendas
10039,referimos,referimos,r,re,ref,refe,refer,referi,referim,referimo
10040,aguila,águila,a,ag,agu,agui,aguil,,,
10041,añaden,añaden,a,añ,aña,añad,añade,añaden,,
10042,aparezca,aparezca,a,ap,apa,apar,apare,aparez,aparezc,aparezca
10043,aprueba,aprueba,a,ap,apr,apru,aprue,aprueb,aprueba,
10044,factible,factible,f,fa,fac,fact,facti,factib,factibl,factible
10045,imaginado,imaginado,i,im,ima,imag,imagi,imagin,imagina,imaginad
10046,parecidas,parecidas,p,pa,par,pare,parec,pareci,parecid,parecida
10047,rio,rió,r,ri,rio,,,,,
10048,solitaria,solitaria,s,so,sol,soli,solit,solita,solitar,solitari
10049,andaluces,andaluces,a,an,and,anda,andal,andalu,andaluc,andaluce
10050,comparable,comparable,c,co,com,comp,compa,compar,compara,comparab
10051,cuadernos,cuadernos,c,cu,cua,cuad,cuade,cuader,cuadern,cuaderno
10052,femeninas,femeninas,f,fe,fem,feme,femen,femeni,femenin,femenina
10053,jack,jack,j,ja,jac,jack,,,,
10054,monja,monja,m,mo,mon,monj,monja,,,
10055,multas,multas,m,mu,mul,mult,multa,multas,,
10056,octava,octava,o,oc,oct,octa,octav,octava,,
10057,piña,piña,p,pi,piñ,piña,,,,
10058,plasticos,plásticos,p,pl,pla,plas,plast,plasti,plastic,plastico
10060,tirando,tirando,t,ti,tir,tira,tiran,tirand,tirando,
10061,acelerado,acelerado,a,ac,ace,acel,acele,aceler,acelera,acelerad
10062,aeropuertos,aeropuertos,a,ae,aer,aero,aerop,aeropu,aeropue,aeropuer
10063,enterrado,enterrado,e,en,ent,ente,enter,enterr,enterra,enterrad
10064,inundaciones,inundaciones,i,in,inu,inun,inund,inunda,inundac,inundaci
10065,pensarlo,pensarlo,p,pe,pen,pens,pensa,pensar,pensarl,pensarlo
10066,sacaron,sacaron,s,sa,sac,saca,sacar,sacaro,sacaron,
10067,velocidades,velocidades,v,ve,vel,velo,veloc,veloci,velocid,velocida
10068,extendida,extendida,e,ex,ext,exte,exten,extend,extendi,extendid
10069,nazi,nazi,n,na,naz,nazi,,,,
10070,novena,novena,n,no,nov,nove,noven,novena,,
10071,ochoa,ochoa,o,oc,och,ocho,ochoa,,,
10072,regina,regina,r,re,reg,regi,regin,regina,,
10073,saludo,saludó,s,sa,sal,salu,salud,saludo,,
10074,tios,tíos,t,ti,tio,tios,,,,
10075,aplicable,aplicable,a,ap,apl,apli,aplic,aplica,aplicab,aplicabl
10076,bonn,bonn,b,bo,bon,bonn,,,,
10077,elaborada,elaborada,e,el,ela,elab,elabo,elabor,elabora,elaborad
10078,enigma,enigma,e,en,eni,enig,enigm,enigma,,
10079,fosforo,fósforo,f,fo,fos,fosf,fosfo,fosfor,fosforo,
10080,haberme,haberme,h,ha,hab,habe,haber,haberm,haberme,
10081,marisa,marisa,m,ma,mar,mari,maris,marisa,,
10082,modifica,modifica,m,mo,mod,modi,modif,modifi,modific,modifica
10083,oyendo,oyendo,o,oy,oye,oyen,oyend,oyendo,,
10084,almohada,almohada,a,al,alm,almo,almoh,almoha,almohad,almohada
10085,americanas,americanas,a,am,ame,amer,ameri,americ,america,american
10086,arrancar,arrancar,a,ar,arr,arra,arran,arranc,arranca,arrancar
10087,disfrute,disfrute,d,di,dis,disf,disfr,disfru,disfrut,disfrute
10088,mascaras,máscaras,m,ma,mas,masc,masca,mascar,mascara,mascaras
10089,nerviosismo,nerviosismo,n,ne,ner,nerv,nervi,nervio,nervios,nerviosi
10090,parcela,parcela,p,pa,par,parc,parce,parcel,parcela,
10091,suprimir,suprimir,s,su,sup,supr,supri,suprim,suprimi,suprimir
10092,torturas,torturas,t,to,tor,tort,tortu,tortur,tortura,torturas
10093,albacete,albacete,a,al,alb,alba,albac,albace,albacet,albacete
10094,arrojo,arrojó,a,ar,arr,arro,arroj,arrojo,,
10095,baltasar,baltasar,b,ba,bal,balt,balta,baltas,baltasa,baltasar
10096,brecha,brecha,b,br,bre,brec,brech,brecha,,
10097,convenciones,convenciones,c,co,con,conv,conve,conven,convenc,convenci
10098,descuido,descuido,d,de,des,desc,descu,descui,descuid,descuido
10099,imbecil,imbécil,i,im,imb,imbe,imbec,imbeci,imbecil,
10100,jupiter,júpiter,j,ju,jup,jupi,jupit,jupite,jupiter,
10101,mamiferos,mamíferos,m,ma,mam,mami,mamif,mamife,mamifer,mamifero
10102,norteamerica,norteamérica,n,no,nor,nort,norte,nortea,norteam,norteame
10103,progresos,progresos,p,pr,pro,prog,progr,progre,progres,progreso
